transcript_id,sent_id,section,role,group,long_cluster,voice,pattern,subj_role,subj_lemma,subj_text,pred_lemma,pred_text,obj_role,obj_lemma,obj_text,action_lemma,action_text,ai_in_ctx,ai_in_obl,ai_token_hits,sig_norm,triplet_sig,label,has_action,obj_is_placeholder,is_passive
creativity_0032,5,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,follow,followed,OBJECT,advice,its advice,,,False,False,0,i||follow||advice||,I :: follow :: advice,,False,False,False
creativity_0032,5,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,defeat,defeated,OBJECT,point,the whole point,,,False,False,0,it||defeat||point||,it :: defeat :: point,,False,False,False
creativity_0032,6,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,want,want,,,,see,see,True,False,1,i||want||||see,I :: want ::  :: see,HUMAN,True,False,False
creativity_0032,6,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,keep,kept,,,,think,thinking,True,False,1,i||keep||||think,I :: keep ::  :: think,,True,False,False
creativity_0032,6,project_example,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,everyone,everyone,use,used,OBJECT,kind,these kinds,improve,improve,True,False,1,everyone||use||kind||improve,everyone :: use :: kind :: improve,,True,False,False
creativity_0032,7,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,one,No one,have,have,OBJECT,style,a unique writing style,,,False,False,0,one||have||style||,one :: have :: style,,False,False,False
creativity_0032,8,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,suppose,suppose,,,,make,made,False,False,0,i||suppose||||make,I :: suppose ::  :: make,,True,False,False
creativity_0032,8,project_example,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,experience,the experience,make,made,OBJECT,I,me,feel,feel,False,False,0,experience||make||i||feel,experience :: make :: I :: feel,,True,False,False
creativity_0032,9,project_example,user,Fiction writing,0,PASS,SVO,PATIENT_SUBJ,it,it,force,forced,PASS_PATIENT,it,it,,,True,False,1,it||force||it||,it :: force :: it,,False,True,True
creativity_0032,1,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,answer,The answer,vary,varies,,,,,,False,False,0,answer||vary||||,answer :: vary :: ,,False,False,False
creativity_0032,2,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,idea,a specific idea,,,False,False,0,i||have||idea||,I :: have :: idea,HUMAN,False,False,False
creativity_0032,2,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,want,want,,,,explore,explore,False,False,0,i||want||||explore,I :: want ::  :: explore,,True,False,False
creativity_0032,2,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,drive,driving,OBJECT,decision,the creative decisions,,,False,False,0,i||drive||decision||,I :: drive :: decision,HUMAN,False,False,False
creativity_0032,3,dynamic,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,I,I,let,let,OBJECT,model,the model,decide,decide,False,False,0,i||let||model||decide,I :: let :: model :: decide,,True,False,False
creativity_0032,3,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,conversation,the conversation,go,goes,,,,,,False,False,0,conversation||go||||,conversation :: go :: ,,False,False,False
creativity_0032,4,dynamic,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,I,I,take,take,OBJECT,idea,the ideas,suggest,suggested,False,False,0,i||take||idea||suggest,I :: take :: idea :: suggest,,True,False,False
creativity_0032,5,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,think,think,,,,help,helps,False,False,0,i||think||||help,I :: think ::  :: help,,True,False,False
creativity_0032,5,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,perspective,the different perspective,help,helps,,,,,,False,False,0,perspective||help||||,perspective :: help :: ,,False,False,False
creativity_0032,6,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,think,think,,,,work,works,False,False,0,i||think||||work,I :: think ::  :: work,,True,False,False
creativity_0032,6,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,collaboration,the collaboration,work,works,,,,,,False,False,0,collaboration||work||||,collaboration :: work :: ,,False,False,False
creativity_0032,6,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,it,it,do,does,,,,,,False,False,0,it||do||||,it :: do :: ,,False,False,False
creativity_0032,6,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,get,get,,,,decide,decide,False,False,0,i||get||||decide,I :: get ::  :: decide,,True,False,False
creativity_0032,6,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,have,have,,,,,,False,False,0,i||have||||,I :: have :: ,,False,False,False
creativity_0033,1,walkthrough,user,Mix,3,ACT,SV,SUBJECT,I,I,begin,begin,,,,,,True,True,1,i||begin||||,I :: begin :: ,,False,False,False
creativity_0033,1,walkthrough,user,Mix,3,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,that,that,,,True,True,1,i||have||that||,I :: have :: that,,False,True,False
creativity_0033,3,walkthrough,user,Mix,3,ACT,SVO,SUBJECT,I,I,see,saw,OBJECT,machine,an old bubble gum machine,,,False,False,0,i||see||machine||,I :: see :: machine,,False,False,False
creativity_0033,4,walkthrough,user,Mix,3,ACT,SVO,SUBJECT,I,I,get,got,OBJECT,idea,my initial idea,,,True,True,1,i||get||idea||,I :: get :: idea,HUMAN,False,False,False
creativity_0033,4,walkthrough,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,turn,turned,,,,get,get,True,True,1,i||turn||||get,I :: turn ::  :: get,,True,False,False
creativity_0033,5,walkthrough,user,Mix,3,ACT,SVOxCOMP,SUBJECT,I,I,ask,asked,OBJECT,it,it,generate,generate,False,False,0,i||ask||it||generate,I :: ask :: it :: generate,AI,True,True,False
creativity_0033,5,walkthrough,user,Mix,3,ACT,SVO,SUBJECT,it,it,hand,hands,OBJECT,gift,subpar gifts,,,False,False,0,it||hand||gift||,it :: hand :: gift,,False,False,False
creativity_0033,5,walkthrough,user,Mix,3,PASS,SV,PASS_AGENT,doctor,by the doctors,sanction,sanctioned,,,,,,False,False,0,doctor||sanction||||,doctor :: sanction :: ,,False,False,True
creativity_0033,6,walkthrough,user,Mix,3,ACT,SV,SUBJECT,I,I,settle,settled,,,,,,False,False,0,i||settle||||,I :: settle :: ,,False,False,False
creativity_0033,7,walkthrough,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,continue,continued,,,,consult,consult,False,False,0,i||continue||||consult,I :: continue ::  :: consult,,True,False,False
creativity_0033,7,walkthrough,user,Mix,3,ACT,SVxCOMP,SUBJECT,member,staff members,know,know,,,,expect,expect,False,False,0,member||know||||expect,member :: know ::  :: expect,,True,False,False
creativity_0033,8,walkthrough,user,Mix,3,ACT,SV,SUBJECT,I,I,decide,decided,,,,,,False,False,0,i||decide||||,I :: decide :: ,,False,False,False
creativity_0033,1,project_example,user,Mix,3,ACT,SVO,SUBJECT,I,I,state,stated,OBJECT,what,what,,,False,False,0,i||state||what||,I :: state :: what,,False,True,False
creativity_0033,1,project_example,user,Mix,3,ACT,SV,SUBJECT,I,I,do,doing,,,,,,False,False,0,i||do||||,I :: do :: ,,False,False,False
creativity_0033,1,project_example,user,Mix,3,ACT,SV,SUBJECT,I,I,mention,mentioned,,,,,,False,False,0,i||mention||||,I :: mention :: ,,False,False,False
creativity_0033,2,project_example,user,Mix,3,ACT,SVO,SUBJECT,AI,AI,give,gave,OBJECT,suggestion,some suggestions,,,True,False,1,ai||give||suggestion||,AI :: give :: suggestion,AI,False,False,False
creativity_0033,2,project_example,user,Mix,3,ACT,SV,SUBJECT,I,I,go,went,,,,,,True,False,1,i||go||||,I :: go :: ,,False,False,False
creativity_0033,2,project_example,user,Mix,3,ACT,SV,SUBJECT,I,I,think,thought,,,,,,True,False,1,i||think||||,I :: think :: ,,False,False,False
creativity_0033,3,project_example,user,Mix,3,ACT,SVO,SUBJECT,AI,AI,suggest,suggested,OBJECT,name,many names,,,True,False,1,ai||suggest||name||,AI :: suggest :: name,,False,False,False
creativity_0033,3,project_example,user,Mix,3,ACT,SVO,SUBJECT,I,I,prompt,prompt,OBJECT,state,stating,,,True,False,1,i||prompt||state||,I :: prompt :: state,,False,False,False
creativity_0033,3,project_example,user,Mix,3,ACT,SVxCOMP,SUBJECT,that,that,have,have,,,,do,do,True,False,1,that||have||||do,that :: have ::  :: do,,True,False,False
creativity_0033,3,project_example,user,Mix,3,ACT,SVO,SUBJECT,that,that,get,get,OBJECT,point,the point,,,True,False,1,that||get||point||,that :: get :: point,,False,False,False
creativity_0033,3,project_example,user,Mix,3,ACT,SVO,SUBJECT,that,that,use,uses,OBJECT,name,my name,,,True,False,1,that||use||name||,that :: use :: name,,False,False,False
creativity_0033,3,project_example,user,Mix,3,ACT,SVxCOMP,SUBJECT,it,it,need,needs,,,,fit,fit,True,False,1,it||need||||fit,it :: need ::  :: fit,,True,False,False
creativity_0033,3,project_example,user,Mix,3,ACT,SVO,SUBJECT,I,I,want,want,OBJECT,word,the words,,,True,False,1,i||want||word||,I :: want :: word,,False,False,False
creativity_0033,4,project_example,user,Mix,3,ACT,SVO,SUBJECT,model,the model,suggest,suggested,OBJECT,name,a name,,,False,False,0,model||suggest||name||,model :: suggest :: name,,False,False,False
creativity_0033,4,project_example,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,think,thought,,,,embody,embodied,False,False,0,i||think||||embody,I :: think ::  :: embody,,True,False,False
creativity_0033,5,project_example,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,want,wanted,,,,add,add,False,False,0,i||want||||add,I :: want ::  :: add,,True,False,False
creativity_0033,6,project_example,user,Mix,3,ACT,SVO,SUBJECT,I,I,need,needed,OBJECT,it,it,,,False,False,0,i||need||it||,I :: need :: it,,False,True,False
creativity_0033,6,project_example,user,Mix,3,ACT,SV,SUBJECT,it,it,fit,fit,,,,,,False,False,0,it||fit||||,it :: fit :: ,,False,False,False
creativity_0033,6,project_example,user,Mix,3,ACT,SV,SUBJECT,I,I,need,needed,,,,,,False,False,0,i||need||||,I :: need :: ,,False,False,False
creativity_0033,7,project_example,user,Mix,3,ACT,SV,SUBJECT,I,I,mention,mentioned,,,,,,False,False,0,i||mention||||,I :: mention :: ,,False,False,False
creativity_0033,7,project_example,user,Mix,3,ACT,SV,SUBJECT,I,I,settle,settled,,,,,,False,False,0,i||settle||||,I :: settle :: ,,False,False,False
creativity_0033,8,project_example,user,Mix,3,ACT,SVO,SUBJECT,I,I,run,run,OBJECT,idea,the ideas,,,False,False,0,i||run||idea||,I :: run :: idea,,False,False,False
creativity_0033,8,project_example,user,Mix,3,ACT,SV,SUBJECT,they,they all,agree,agreed,,,,,,False,False,0,they||agree||||,they :: agree :: ,,False,False,False
creativity_0033,1,dynamic,user,Mix,3,ACT,SV,SUBJECT,it,it,get,gets,,,,,,True,True,1,it||get||||,it :: get :: ,,False,False,False
creativity_0033,2,dynamic,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,like,like,,,,make,make,True,False,1,i||like||||make,I :: like ::  :: make,,True,False,False
creativity_0033,2,dynamic,user,Mix,3,ACT,SVO,SUBJECT,I,I,give,giving,OBJECT,idea,the initial idea,,,True,False,1,i||give||idea||,I :: give :: idea,HUMAN,False,False,False
creativity_0033,3,dynamic,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,hate,hate,,,,live,live,True,True,1,i||hate||||live,I :: hate ::  :: live,,True,False,False
creativity_0033,3,dynamic,user,Mix,3,ACT,SVO,SUBJECT,human,humans,have,have,OBJECT,idea,original ideas,,,True,True,1,human||have||idea||,human :: have :: idea,,False,False,False
creativity_0033,3,dynamic,user,Mix,3,PASS,SVO,PATIENT_SUBJ,everything,everything,generate,generated,PASS_PATIENT,everything,everything,,,True,True,1,everything||generate||everything||,everything :: generate :: everything,,False,True,True
creativity_0033,4,dynamic,user,Mix,3,ACT,SV,SUBJECT,I,I,set,set,,,,,,False,False,0,i||set||||,I :: set :: ,,False,False,False
creativity_0033,5,dynamic,user,Mix,3,ACT,SVO,SUBJECT,I,I,get,get,OBJECT,idea,my ideas,,,False,False,0,i||get||idea||,I :: get :: idea,HUMAN,False,False,False
creativity_0033,5,dynamic,user,Mix,3,ACT,SV,SUBJECT,I,I,see,see,,,,,,False,False,0,i||see||||,I :: see :: ,,False,False,False
creativity_0033,5,dynamic,user,Mix,3,ACT,SVO,SUBJECT,it,it,have,has,OBJECT,spin,a spin,,,False,False,0,it||have||spin||,it :: have :: spin,,False,False,False
creativity_0033,6,dynamic,user,Mix,3,ACT,SVO,SUBJECT,I,I,take,take,OBJECT,it,it,,,True,True,1,i||take||it||,I :: take :: it,,False,True,False
creativity_0033,7,dynamic,user,Mix,3,ACT,SVOxCOMP,SUBJECT,I,I,use,use,OBJECT,AI,AI,come,come,True,False,1,i||use||ai||come,I :: use :: AI :: come,,True,False,False
creativity_0033,8,dynamic,user,Mix,3,ACT,SVOxCOMP,SUBJECT,it,It,make,makes,OBJECT,I,me,feel,feel,False,False,0,it||make||i||feel,it :: make :: I :: feel,,True,False,False
creativity_0033,8,dynamic,user,Mix,3,ACT,SV,SUBJECT,I,I,come,come,,,,,,False,False,0,i||come||||,I :: come :: ,HUMAN,False,False,False
creativity_0033,9,dynamic,user,Mix,3,ACT,SV,SUBJECT,it,it,waste,waste,,,,,,True,False,1,it||waste||||,it :: waste :: ,,False,False,False
creativity_0033,10,dynamic,user,Mix,3,ACT,SV,SUBJECT,I,I,think,think,,,,,,True,True,1,i||think||||,I :: think :: ,,False,False,False
creativity_0033,11,dynamic,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,have,have,,,,exercise,exercise,False,False,0,i||have||||exercise,I :: have ::  :: exercise,,True,False,False
creativity_0033,11,dynamic,user,Mix,3,ACT,SVO,SUBJECT,I,I,put,put,OBJECT,that,that,,,False,False,0,i||put||that||,I :: put :: that,,False,True,False
creativity_0033,11,dynamic,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,continue,continue,,,,use,use,False,False,0,i||continue||||use,I :: continue ::  :: use,,True,False,False
creativity_0033,12,dynamic,user,Mix,3,ACT,SV,SUBJECT,I,I,feel,feel,,,,,,True,True,1,i||feel||||,I :: feel :: ,,False,False,False
creativity_0033,12,dynamic,user,Mix,3,ACT,SVO,SUBJECT,I,I,do,do,OBJECT,that,that,,,True,True,1,i||do||that||,I :: do :: that,,False,True,False
creativity_0033,12,dynamic,user,Mix,3,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,time,zero time,,,True,True,1,i||have||time||,I :: have :: time,,False,False,False
creativity_0033,13,dynamic,user,Mix,3,ACT,SV,SUBJECT,I,I,feel,feel,,,,,,False,False,0,i||feel||||,I :: feel :: ,,False,False,False
creativity_0033,13,dynamic,user,Mix,3,ACT,SVO,SUBJECT,I,I,do,do,OBJECT,that,that,,,False,False,0,i||do||that||,I :: do :: that,,False,True,False
creativity_0033,14,dynamic,user,Mix,3,ACT,SVO,SUBJECT,I,I,post,posting,OBJECT,something,something,,,True,False,1,i||post||something||,I :: post :: something,,False,True,False
creativity_0033,14,dynamic,user,Mix,3,ACT,SV,SUBJECT,I,I,want,want,,,,,,True,False,1,i||want||||,I :: want :: ,,False,False,False
creativity_0033,15,dynamic,user,Mix,3,ACT,SVOxCOMP,SUBJECT,keep,Keeping,help,helps,OBJECT,I,me,maintain,maintain,True,False,1,keep||help||i||maintain,keep :: help :: I :: maintain,,True,False,False
creativity_0033,17,dynamic,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,have,have,,,,do,do,False,False,0,i||have||||do,I :: have ::  :: do,HUMAN,True,False,False
creativity_0033,18,dynamic,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,feel,feel,,,,go,going,False,False,0,i||feel||||go,I :: feel ::  :: go,,True,False,False
creativity_0033,18,dynamic,user,Mix,3,ACT,SV,SUBJECT,skill,those skills,go,going,,,,,,False,False,0,skill||go||||,skill :: go :: ,,False,False,False
creativity_0033,19,dynamic,user,Mix,3,ACT,SVxCOMP,SUBJECT,I,I,feel,feel,,,,take,take,False,False,0,i||feel||||take,I :: feel ::  :: take,,True,False,False
creativity_0033,19,dynamic,user,Mix,3,ACT,SVO,SUBJECT,I,I,take,take,OBJECT,credit,credit,,,False,False,0,i||take||credit||,I :: take :: credit,,False,False,False
creativity_0033,19,dynamic,user,Mix,3,ACT,SVO,SUBJECT,which,which,damper,dampers,OBJECT,confidence,my self confidence,,,False,False,0,which||damper||confidence||,which :: damper :: confidence,,False,False,False
creativity_0034,1,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,question,a question,,,False,False,0,i||have||question||,I :: have :: question,,False,False,False
creativity_0034,1,walkthrough,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,that,that,require,requires,OBJECT,I,me,use,use,False,False,0,that||require||i||use,that :: require :: I :: use,,True,False,False
creativity_0034,2,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,use,used,OBJECT,AI,AI,,,True,False,1,i||use||ai||,I :: use :: AI,AI,False,False,False
creativity_0034,3,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,AI,AI,,,True,False,1,i||use||ai||,I :: use :: AI,AI,False,False,False
creativity_0034,3,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,come,come,,,,,,True,False,1,i||come||||,I :: come :: ,HUMAN,False,False,False
creativity_0034,4,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,need,need,,,,figure,figure,False,False,0,i||need||||figure,I :: need ::  :: figure,HUMAN,True,False,False
creativity_0034,4,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,knish,a knish,cost,cost,OBJECT,much,much,,,False,False,0,knish||cost||much||,knish :: cost :: much,,False,False,False
creativity_0034,1,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,need,needed,,,,figure,figure,False,False,0,i||need||||figure,I :: need ::  :: figure,HUMAN,True,False,False
creativity_0034,1,project_example,user,Fiction writing,0,PASS,SVO,PASS_AGENT,gravity,by the lower gravity,affect,affected,PASS_PATIENT,process,the process,,,False,False,0,gravity||affect||process||,gravity :: affect :: process,,False,False,True
creativity_0034,2,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,ask,asked,,,,,,False,False,0,i||ask||||,I :: ask :: ,,False,False,False
creativity_0034,2,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,difference,the differences,be,be,,,,,,False,False,0,difference||be||||,difference :: be :: ,,False,False,False
creativity_0034,3,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,run,run,OBJECT,thing,these things,,,False,False,0,i||run||thing||,I :: run :: thing,,False,False,False
creativity_0034,4,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,speak,spoke,,,,,,False,False,0,i||speak||||,I :: speak :: ,,False,False,False
creativity_0034,4,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,she,she,say,said,,,,reason,reasoned,False,False,0,she||say||||reason,she :: say ::  :: reason,,True,False,False
creativity_0034,4,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,response,the response,reason,reasoned,,,,,,False,False,0,response||reason||||,response :: reason :: ,,False,False,False
creativity_0034,4,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,gravity,lower gravity,have,have,OBJECT,many,many,,,False,False,0,gravity||have||many||,gravity :: have :: many,,False,False,False
creativity_0034,5,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,like,like,,,,,,False,False,0,i||like||||,I :: like :: ,,False,False,False
creativity_0034,5,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,run,run,OBJECT,they,them,,,False,False,0,i||run||they||,I :: run :: they,,False,False,False
creativity_0034,5,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,know,know,,,,,,False,False,0,i||know||||,I :: know :: ,,False,False,False
creativity_0034,5,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,save,saves,OBJECT,they,them,,,False,False,0,it||save||they||,it :: save :: they,,False,False,False
creativity_0034,5,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,save,saves,OBJECT,time,time,,,False,False,0,it||save||time||,it :: save :: time,,False,False,False
creativity_0034,5,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,duck,my ducks,,,False,False,0,i||have||duck||,I :: have :: duck,,False,False,False
creativity_0034,5,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,contact,contact,OBJECT,they,them,,,False,False,0,i||contact||they||,I :: contact :: they,,False,False,False
creativity_0034,6,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,come,come,,,,,,False,False,0,i||come||||,I :: come :: ,HUMAN,False,False,False
creativity_0034,2,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,it,It,work,work,,,,,,True,False,1,it||work||||,it :: work :: ,,False,False,False
creativity_0034,2,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,feel,felt,,,,,,True,False,1,i||feel||||,I :: feel :: ,,False,False,False
creativity_0034,3,dynamic,user,Fiction writing,0,PASS,SVO,PATIENT_SUBJ,style,My writing style,know,known,PASS_PATIENT,style,My writing style,,,False,False,0,style||know||style||,style :: know :: style,,False,False,True
creativity_0034,4,dynamic,user,Fiction writing,0,PASS,SVO,PATIENT_SUBJ,thing,things,map,mapped,PASS_PATIENT,thing,things,,,False,False,0,thing||map||thing||,thing :: map :: thing,,False,False,True
creativity_0034,4,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,lose,lose,OBJECT,interest,interest,,,False,False,0,i||lose||interest||,I :: lose :: interest,,False,False,False
creativity_0034,5,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,you,you,know,know,OBJECT,everything,everything,,,False,False,0,you||know||everything||,you :: know :: everything,,False,True,False
creativity_0034,5,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,story,the story,end,ends,,,,,,False,False,0,story||end||||,story :: end :: ,,False,False,False
creativity_0034,6,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,AI,AI,,,True,False,1,i||use||ai||,I :: use :: AI,AI,False,False,False
creativity_0034,6,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,do,do,OBJECT,much,much,,,True,False,1,i||do||much||,I :: do :: much,,False,False,False
creativity_0034,7,dynamic,user,Fiction writing,0,PASS,SVO,PATIENT_SUBJ,it,it,work,worked,PASS_PATIENT,it,it,,,False,False,0,it||work||it||,it :: work :: it,,False,True,True
creativity_0034,7,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,go,going,,,,tamper,tamper,False,False,0,i||go||||tamper,I :: go ::  :: tamper,,True,False,False
creativity_0035,1,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,like,like,,,,use,using,True,False,1,i||like||||use,I :: like ::  :: use,AI,True,False,False
creativity_0035,2,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,it,it,,,False,False,0,i||use||it||,I :: use :: it,AI,False,True,False
creativity_0035,2,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,block,a creative block,,,False,False,0,i||have||block||,I :: have :: block,,False,False,False
creativity_0035,3,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,know,know,,,,want,want,True,False,1,i||know||||want,I :: know ::  :: want,,True,False,False
creativity_0035,3,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,want,want,,,,paint,paint,True,False,1,i||want||||paint,I :: want ::  :: paint,HUMAN,True,False,False
creativity_0035,3,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,that,that,have,has,OBJECT,theme,an autumn theme,,,True,False,1,that||have||theme||,that :: have :: theme,,False,False,False
creativity_0035,3,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,ask,ask,OBJECT,AI,AI,,,True,False,1,i||ask||ai||,I :: ask :: AI,AI,False,False,False
creativity_0035,1,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,use,used,OBJECT,AI,AI,,,True,False,1,i||use||ai||,I :: use :: AI,AI,False,False,False
creativity_0035,1,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,example,An example,want,wanted,,,,paint,paint,True,False,1,example||want||||paint,example :: want ::  :: paint,,True,False,False
creativity_0035,1,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,want,wanted,,,,paint,paint,True,False,1,i||want||||paint,I :: want ::  :: paint,HUMAN,True,False,False
creativity_0035,2,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,plan,planned,,,,paint,paint,True,False,1,i||plan||||paint,I :: plan ::  :: paint,,True,False,False
creativity_0035,2,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,ask,asked,OBJECT,AI,AI,,,True,False,1,i||ask||ai||,I :: ask :: AI,AI,False,False,False
creativity_0035,3,project_example,user,"Art, design, crafts",1,ACT,SVOxCOMP,SUBJECT,it,It,help,helped,OBJECT,I,me,decide,decide,False,False,0,it||help||i||decide,it :: help :: I :: decide,,True,False,False
creativity_0035,1,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,drive,driving,OBJECT,decision,the creative decisions,,,False,False,0,i||drive||decision||,I :: drive :: decision,HUMAN,False,False,False
creativity_0035,2,dynamic,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,find,find,,,,need,need,True,False,1,i||find||||need,I :: find ::  :: need,,True,False,False
creativity_0035,2,dynamic,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,need,need,,,,craft,craft,True,False,1,i||need||||craft,I :: need ::  :: craft,,True,False,False
creativity_0036,1,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,try,trying,,,,craft,craft,True,False,1,i||try||||craft,I :: try ::  :: craft,,True,False,False
creativity_0036,1,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,want,want,,,,know,know,True,False,1,i||want||||know,I :: want ::  :: know,,True,False,False
creativity_0036,1,walkthrough,user,"Art, design, crafts",1,ACT,SV,SUBJECT,contract,a contract,say,says,,,,,,True,False,1,contract||say||||,contract :: say :: ,,False,False,False
creativity_0036,2,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,AI,Generative AI,,,True,False,1,i||use||ai||,I :: use :: AI,AI,False,False,False
creativity_0036,3,walkthrough,user,"Art, design, crafts",1,ACT,SV,SUBJECT,I,I,feel,feeling,,,,,,True,False,1,i||feel||||,I :: feel :: ,,False,False,False
creativity_0036,3,walkthrough,user,"Art, design, crafts",1,ACT,SVOxCOMP,SUBJECT,I,I,use,use,OBJECT,ChatGPT,ChatGPT,brainstorm,brainstorm,True,False,1,i||use||chatgpt||brainstorm,I :: use :: ChatGPT :: brainstorm,,True,False,False
creativity_0036,4,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,try,try,,,,avoid,avoid,True,False,1,i||try||||avoid,I :: try ::  :: avoid,,True,False,False
creativity_0036,4,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,want,want,,,,become,become,True,False,1,i||want||||become,I :: want ::  :: become,,True,False,False
